,F1(Hz),F2(Hz),F3(Hz),F_mean(Hz),F2-F1(Hz),Word Duration(ms),Relative Max Amplitude
532,3.1905143497403796,288.86941048724157,1806.0681888791285,3078.316839505114,1047.468799683185,-1272.2486506259854,292.3125
533,3.423053787670529,572.3923277341846,613.8765922540929,1626.317350099176,593.1344599941388,-1012.4407578450832,206.4375
534,4.844437213487336,466.08359326960596,855.618931099823,1712.458896757955,660.8512621847145,-856.839965658132,412.5625
535,2.4236051639258944,299.6931073829404,1108.38735451067,1704.1949886230827,704.0402309468052,-595.8076341124126,370.25
536,2.7006765743660495,347.98523465944646,1125.229571397401,1526.0187274790915,736.6074030284237,-400.7891560816904,247.6875
537,4.036860882275965,530.3033659688027,1278.5990621419344,2312.7754186598236,904.4512140553686,-1034.1763565178892,187.9375
538,5.3211203628434145,906.1315946960704,1579.8396299937926,1719.0973614308623,1242.9856123449315,-139.25773143706965,278.5
539,3.5906588084401814,533.0309200285786,1705.7113762548915,2528.2687328871752,1119.3711481417351,-822.5573566322837,419.0625
540,2.3851416356841435,532.9488507701126,916.4320030665845,1991.2696811262547,724.6904269183485,-1074.8376780596702,311.0
541,3.2159051450954945,723.5779077210358,1559.3596765334933,2488.0587598606317,1141.4687921272646,-928.6990833271384,312.75
542,3.198086235633471,326.3327570922788,931.3845346640875,1637.2966111558821,628.8586458781831,-705.9120764917947,406.3125
543,2.460831144788704,800.4197274930751,1433.9489953006625,2466.2548920098957,1117.1843613968688,-1032.3058967092331,381.875
544,2.629985040378563,530.7957194027993,924.4450070309869,1852.1777772205069,727.6203632168931,-927.73277018952,271.0
545,3.6928157515726796,270.11682757585476,865.1235829029687,1775.8940228090214,567.6202052394117,-910.7704399060527,427.75
546,2.3395981915055986,93.61922917031394,811.7313075764292,1583.7462634688736,452.6752683733716,-772.0149558924444,399.8125
547,2.5014260396193277,732.9341818942403,1559.8669509088108,2566.735323621274,1146.4005664015256,-1006.868372712463,229.625
548,4.354922796743172,632.7405656712708,1659.0928364837089,2630.2800601558424,1145.91670107749,-971.1872236721335,320.125
549,3.1232290187577734,602.0997403501406,1522.9373866230926,1912.951438892932,1062.5185634866166,-390.01405226983934,258.25
550,3.872010502001354,812.8302016327085,1576.3442661524646,2703.0866481923795,1194.5872338925865,-1126.742382039915,312.125
551,3.204060083367647,347.65816754504317,579.9512101413048,1641.201030047388,463.804688843174,-1061.2498199060833,323.5
552,3.0912822109682834,338.2576195945191,1149.3400223337271,1805.1946366064676,743.7988209641231,-655.8546142727405,491.375
553,2.035447539349431,642.311033265723,1487.7375715334213,2980.855472017341,1065.0243023995722,-1493.1179004839198,408.25
554,2.4495048290472874,573.5555200956286,1449.0744408836856,2292.90761689235,1011.314980489657,-843.8331760086642,207.375
555,4.822175006308673,466.3534173576434,894.3363389718207,2222.0366896429846,680.3448781647321,-1327.700350671164,373.8125
556,2.675074736605761,109.67562059413454,1051.5246004024225,1685.2738380307371,580.6001104982785,-633.7492376283146,447.625
557,2.23394268445615,493.6525965184505,1471.4645025505924,2416.1626921507536,982.5585495345215,-944.6981896001612,232.875
558,4.292921672564449,251.29225678244705,774.836897564652,1805.2370378455025,513.0645771735495,-1030.4001402808506,307.875
559,3.2479027517247636,596.3622309364375,1221.0511111974295,2163.942696134444,908.7066710669335,-942.8915849370144,494.5625
560,2.024092436781725,587.9087381071289,1317.2064871751006,2327.6204474597434,952.5576126411147,-1010.4139602846428,398.125
561,2.5176826926849816,632.9304569795682,1572.7347626367664,2727.7173100334253,1102.8326098081673,-1154.982547396659,177.3125
562,5.638558338517707,637.9112933622722,1300.870247200068,2661.5578339449266,969.39077028117,-1360.6875867448587,305.9375
563,3.2696858824976656,305.8847725781156,781.8656660420041,1809.6252900950112,543.8752193100598,-1027.759624053007,326.3125
564,3.064903855340173,797.9587512366271,1848.9281255876458,2841.281379243677,1323.4434384121364,-992.353253656031,395.625
565,2.5270756310858933,580.6473239320965,1541.1102011165017,2467.5380031315194,1060.878762524299,-926.4278020150177,306.375
566,3.2713451158632765,717.9320981070912,1582.5032670886253,2532.0944086117615,1150.2176825978581,-949.5911415231362,176.75
567,5.657762843383576,864.4440017611767,1683.4833883117078,2677.302554037075,1273.9636950364422,-993.8191657253672,239.375
568,4.177452192873296,433.10002472860333,1059.557353980676,1641.630780689132,746.3286893546397,-582.073426708456,724.9375
569,1.3794555097223171,679.6742574259433,1477.6252450702905,2673.100151828283,1078.649751248117,-1195.4749067579924,298.1875
570,3.3550411934382964,224.39310428516976,759.4320345263334,1487.9381592709758,491.9125694057516,-728.5061247446424,148.6875
571,6.725469023482665,246.9467002449115,774.9268245443968,1776.664241941464,510.9367623946542,-1001.7374173970672,447.6875
572,2.2335942035981895,546.7066987413813,1426.649244441953,2426.1767066571538,986.6779715916671,-999.5274622152008,254.625
573,3.926773832543945,567.7497564414576,1734.4685154499332,2547.5682689590044,1151.1091359456955,-813.0997535090712,476.125
574,2.1017639829396604,331.40989354152134,836.7400055078087,1797.33795808288,584.074949524665,-960.5979525750713,448.5625
575,2.229510199562911,623.8764273547698,1563.3515692277015,3171.6910619229343,1093.6139982912357,-1608.3394926952328,554.5
576,1.8036122796684737,379.78354422387366,995.4960398250216,1751.5811384503595,687.6397920244476,-756.0850986253379,363.625
577,2.750023176216497,329.00329421842815,679.0503517367605,1655.7515490960866,504.0268229775943,-976.7011973593261,326.0625
578,3.066641391654058,247.81854203725462,536.4718591790037,1676.6351544807183,392.14520060812913,-1140.1632953017147,280.8125
579,3.560821853627344,641.6450361857022,1482.5993629994723,2764.0470914419457,1062.1221995925873,-1281.4477284424734,227.9375
580,4.386245867596528,457.7151843056142,999.3188338221983,2277.872269058866,728.5170090639062,-1278.5534352366678,432.5
581,2.311030033212253,713.0915955312906,798.7474991315188,1759.9725157216108,755.9195473314047,-961.225016590092,391.1875
582,2.556435453683215,166.0773951799139,763.3987365666558,1758.5672916523097,464.7380658732848,-995.1685550856539,285.375
583,3.5000835611716306,762.2007029624364,1872.2673509735191,2936.921114933091,1317.2340269679778,-1064.6537639595717,449.9375
584,2.222522928328917,538.6316316101703,975.1346686582965,1658.3916343688027,756.8831501342333,-683.2569657105062,265.0625
585,3.7744332281902193,516.7101009351272,1398.6456331494244,1934.9904563914201,957.6778670422758,-536.3448232419958,242.9375
586,4.116234081993169,742.9307057655716,1501.0328901820742,2505.89801007144,1121.981797973823,-1004.8651198893656,247.75
587,4.036325351848259,201.7526188181253,1387.686900683605,1827.693935696605,794.7197597508651,-440.00703501299995,190.3125
588,5.254497612375034,526.3596684853865,1745.285986585525,2753.4549493669447,1135.8228275354559,-1008.1689627814196,377.625
589,2.6481179599928,659.6956849236013,1630.4019278383314,2084.856867971189,1145.0488063809664,-454.4549401328575,276.1875
590,3.620624752992071,548.8771452871906,1333.5915691742161,2293.0692955050677,941.2343572307034,-959.4777263308515,211.75
591,4.722561870613138,337.12652650360263,900.8405804550472,1626.1767233857483,618.9835534793249,-725.3361429307012,369.25
592,2.708755399928809,717.2993407452842,1670.6277406440818,2611.4098134985907,1193.963540694683,-940.7820728545089,595.9375
593,1.67825249601774,364.2171076772367,911.3188884905801,1892.9557790518993,637.7679980839084,-981.6368905613192,860.8125
594,1.162192188022988,591.2074479622263,1754.2468939182347,2450.942768738269,1172.7271709402305,-696.6958748200343,434.9375
595,2.3056657308063273,864.476752048401,1424.4002599562762,1805.632615897169,1144.4385060023385,-381.23235594089283,256.875
596,3.892934630810178,371.5579104655903,1167.6883570428338,2940.786550644752,769.6231337542121,-1773.0981936019182,260.4375
597,3.8402893019523687,346.7528933383054,1038.6071359648536,1614.0832781185131,692.6800146515795,-575.4761421536596,344.125
598,2.9056457074377793,565.5002305949266,938.197063187298,1981.3760841049886,751.8486468911124,-1043.1790209176907,197.6875
599,5.060165091749185,280.4504622663029,1932.9968189830909,3111.869400148128,1106.7236406246968,-1178.8725811650372,370.6875
600,2.6983670281149887,690.9422896362361,1763.9913341449767,2800.4109980183907,1227.4668118906063,-1036.419663873414,282.75
601,3.5381950268785,507.71796298769027,665.8779252186629,1556.4278904408914,586.7979441031766,-890.5499652222285,170.875
602,5.85243005826786,615.7942819879211,1076.3307123084965,1661.7673576031082,846.0624971482088,-585.4366452946117,328.3125
603,3.0458326732704615,467.03800903556936,1270.5957584664045,2511.0832629449246,868.8168837509869,-1240.4875044785201,356.375
604,2.8070372850450016,548.3410503862256,1544.0040664819498,2122.0799952945376,1046.1725584340877,-578.0759288125878,298.9375
605,3.345101608788905,337.92851604755424,965.3681257316601,1655.6661208084265,651.6483208896072,-690.2979950767664,419.9375
606,2.3812713767731304,723.8971867514541,1540.630548427506,2406.108796160738,1132.26386758948,-865.4782477332321,265.8125
607,3.763929437302483,159.95272014949813,717.7508429290273,1583.5958442893254,438.8517815392627,-865.8450013602982,241.8125
608,4.134170770310465,232.26793399275513,743.6394454611141,1764.1009296099826,487.9536897269346,-1020.4614841488685,858.125
609,1.1652411395892823,399.8920802673667,1056.5214128387713,1690.332336854612,728.206746553069,-633.8109240158408,508.75000000000006
610,1.9652366472238136,382.2295579988183,1208.6557026028674,1851.2365634108476,795.4426303008429,-642.5808608079801,319.4375
611,3.13045495336753,771.4694679626479,1925.4611919736747,2597.848308051563,1348.4653299681613,-672.3871160778883,414.9375
612,2.4107578720027605,654.7268907771745,1357.2223157986882,2598.857364155985,1005.9746032879314,-1241.635048357297,972.5
613,1.0281180508045482,367.94835214534277,1060.842360288582,1773.1443904402047,714.3953562169625,-712.3020301516226,382.75
614,2.6126692201470543,240.33201611971572,591.2265316179988,1243.9371281270926,415.7792738688573,-652.7105965090938,269.75
615,3.7071033300747778,444.29151151570534,928.9539743172674,1610.1823944128957,686.6227429164863,-681.2284200956284,831.1875
616,1.2039103158700717,593.3783963962667,1286.1046354840316,2420.112584916475,939.7415159401492,-1134.0079494324434,293.0
617,3.4146198583375473,168.73501059453903,812.069868189472,1865.0649242207887,490.40243939200553,-1052.9950560313168,376.8125
618,2.653294144186446,433.8191742222838,735.9176973788874,1702.5770580134617,584.8684358005855,-966.6593606345743,431.75
619,2.316314127080579,591.1240639472925,1537.2458165607043,1646.3193534269783,1064.1849402539983,-109.07353686627403,189.6875
620,5.272010907030252,190.7910941711323,806.300794428734,1794.8261501375025,498.5459442999331,-988.5253557087685,402.3125
621,2.4861427616805654,489.3920107735934,672.5374467734769,2023.4830207330237,580.9647287735352,-1350.945573959547,247.625
622,4.038280864208145,701.9786798519536,1954.3198273176224,2231.376584726763,1328.149253584788,-277.0567574091408,393.5
623,2.1802017094965658,811.9937021617573,1297.5334220792104,1954.684720122319,1054.7635621204838,-657.1512980431087,270.625
624,3.6961230456111327,377.17337685587086,1063.103954208339,1772.5926945018675,720.1386655321049,-709.4887402935285,390.125
625,2.5632668042943068,594.0494597677202,2721.1055163993724,3118.4170558829705,1657.5774880835463,-397.31153948359815,303.75
626,3.2895242749359195,671.4181270533309,1088.5917732061341,2012.5630889457154,880.0049501297325,-923.9713157395813,317.375
627,3.1508446810513497,729.5568366935511,1484.3128674382933,2479.3267171307625,1106.9348520659223,-995.0138496924692,430.125
628,2.325536525034105,420.23554929670354,831.6634436183642,1598.409503975053,625.9494964575339,-766.7460603566888,257.875
629,3.877862987813038,804.6378402806298,1801.3214649865326,2644.084574802104,1302.9796526335813,-842.7631098155712,253.87500000000003
630,3.939923983516879,582.4060531529772,1124.6190284524025,2675.592024945875,853.5125408026898,-1550.9729964934725,366.8125
631,2.727065878206651,536.3392460025586,1729.9766656444876,2549.7136295311902,1133.157955823523,-819.7369638867026,269.6875
632,3.707685103991593,544.3462387568476,768.8612144994856,1407.5314197694042,656.6037266281667,-638.6702052699186,383.375
633,2.6091199076348586,606.4074462533559,1104.0510402058012,1282.7206630971161,855.2292432295785,-178.66962289131493,326.0625
634,3.0668727530191715,493.93490924452016,616.9484013452866,1527.1949952357984,555.4416552949034,-910.2465938905118,332.6875
635,3.0053355121538665,790.4409332335963,1048.450715016894,1837.0830661711755,919.4458241252452,-788.6323511542814,437.25
636,2.2855464714389435,802.9294548057164,1566.896246291186,2693.143175494755,1184.9128505484512,-1126.246929203569,259.125
637,3.8718125075525602,643.034818000851,1636.6508965769622,2495.6565042196244,1139.8428572889065,-859.0056076426622,298.6875
638,3.3480563314966783,263.4982002998986,776.6694031703704,2566.4907492629545,520.0838017351346,-1789.821346092584,367.6875
639,2.7198190348844515,570.6481484639586,751.956250534955,1189.0480175250732,661.3021994994567,-437.09176699011823,258.875
640,3.8629782718532772,613.2476155262855,1582.5436110473793,2580.7671924936976,1097.8956132868325,-998.2235814463183,309.375
641,3.238647413494668,660.6621938586048,1121.001340869104,1825.024559841247,890.8317673638544,-704.023218972143,397.0
642,2.5199149705896122,648.8216428020452,1585.043736722999,2846.9629906311693,1116.9326897625222,-1261.9192539081703,995.125
643,1.008423839227674,258.6691217034061,865.8020314780982,1648.2848404310723,562.2355765907522,-782.4828089529741,389.75
644,2.565759187004405,307.53826193073286,921.7761873998978,1558.3362259891717,614.6572246653153,-636.5600385892739,402.875
645,2.481810248710134,1042.3465915782679,2459.608156535489,3553.7448022745207,1750.9773740568785,-1094.1366457390318,359.4375
646,2.7813922580510515,591.778881806641,1346.2067477717735,2017.9141681689132,968.9928147892073,-671.7074203971397,398.9375
647,2.506513289471867,489.59093685980883,1036.8303425564666,1588.1454508377856,763.2106397081377,-551.315108281319,231.8125
648,4.3137183517784035,598.3320135717394,736.9071806076097,1877.1674463467684,667.6195970896745,-1140.2602657391587,317.875
649,3.145825222629623,200.40855284332412,472.89244326583014,1448.5662294395518,336.65049805457716,-975.6737861737216,464.125
650,2.1544397586222153,601.0853830833317,1803.5009471049384,2317.099187314071,1202.293165094135,-513.5982402091327,357.1875
651,2.7996557785956457,298.78703134174924,1660.6446620146382,2529.9551866046454,979.7158466781938,-869.3105245900072,399.625
652,2.5022840186864834,112.72529206211937,765.7053116489532,1597.9750362901893,439.21530185553627,-832.2697246412362,998.3125
653,1.000674005956818,557.4090913191983,997.7972226562731,1770.1579083701981,777.6031569877357,-772.360685713925,208.5
654,4.79638087547642,384.56439882559204,1015.2061840844387,1784.47012485906,699.8852914550154,-769.2639407746212,270.9375
655,3.6906446524862555,234.0392442911511,1009.937137148723,1855.0170882147863,621.988190719937,-845.0799510660634,477.6875
656,2.093415189448818,580.8240312756249,1280.6824924606362,2275.544182943765,930.7532618681305,-994.8616904831288,366.1875
657,2.7306208232891476,668.7739640431606,1540.9242731447516,2499.6480403426854,1104.849118593956,-958.7237671979337,188.875
658,5.294844330826277,209.41104382589117,933.990074083986,1583.7685541744713,571.7005589549385,-649.7784800904853,317.125
659,3.15358988411097,696.2694668129475,1868.8740903522232,2520.6438343420627,1282.5717785825855,-651.7697439898395,361.875
660,2.7635327205621407,430.77709118927993,1442.9858507653662,2505.3965538680222,936.881470977323,-1062.410703102656,390.1875
661,2.563027340390397,202.02728836861945,803.6928024181047,1308.3155735861117,502.8600453933621,-504.6227711680069,363.375
662,2.753351439295712,578.2874944374997,1811.3113632439843,2748.3568202514125,1194.799428840742,-937.0454570074282,179.75
663,5.563212519592909,388.7976380722096,720.3725488560909,1585.3685983497774,554.5850934641503,-864.9960494936864,306.75
664,3.2597027651123005,446.24230358176385,1359.5629609946577,2658.1891467054256,902.9026322882107,-1298.626185710768,296.9375
665,3.3677965472870044,613.2810965859358,627.6187238567505,1488.652417230656,620.4499102213431,-861.0336933739055,287.25
666,3.481775847316576,538.1401512051028,1007.1256576884615,1387.066074728535,772.6329044467822,-379.9404170400736,513.1875
667,1.9483832956611724,785.9445321583098,1410.0027211726565,2573.756162979249,1097.9736266654832,-1163.7534418065925,717.75
668,1.3935924687935046,435.4860454410408,814.9777710396648,1564.357832363572,625.2319082403528,-749.3800613239072,250.24999999999997
669,3.996536209308116,314.07062874389663,963.408584797001,1551.4559246180113,638.7396067704489,-588.0473398210103,404.75
670,2.470659454559064,367.97822393717354,1071.750417056991,2347.5250105468917,719.8643204970822,-1275.7745934899008,226.9375
671,4.407126386891771,556.9444329351091,844.1153792264881,1834.5690029795826,700.5299060807986,-990.4536237530945,904.1875
672,1.1064232089018737,588.3773637769168,1594.4137965839047,2505.3966510003497,1091.395580180411,-910.982854416445,354.625
673,2.821783056105107,212.51362677398524,786.790376077206,1468.2062348138977,499.65200142559564,-681.4158587366917,434.5625
674,2.3008492052872067,809.3356070396874,1190.143929452066,2439.002767515276,999.7397682458767,-1248.85883806321,268.1875
675,3.7290493435231795,350.00623755150065,1263.9622315794431,1865.7353654613953,806.9842345654719,-601.7731338819522,259.9375
676,3.8470568741220688,428.5477436129531,961.670346232904,1911.4651576661672,695.1090449229285,-949.7948114332632,495.625
677,2.0176686884721717,291.89256296406734,1077.3229185168727,1817.396281903043,684.60774074047,-740.0733633861703,654.375
678,1.5282961092126908,599.2634754505573,766.8040529458448,1511.0444872788516,683.033764198201,-744.2404343330069,243.0
679,4.115211886566053,617.632385196004,853.6008226441245,2262.1824582800964,735.6166039200642,-1408.581635635972,308.875
680,3.237789101177493,605.8576318772107,1622.6663565570864,2612.846055533283,1114.2619942171486,-990.1796989761967,279.125
681,3.5826824584896175,401.10889459830565,977.9557885462405,1765.4555462034257,689.532341572273,-787.4997576571852,367.5
682,2.721084886300775,900.2549193484537,1794.0219792604587,2722.964505459396,1347.1384493044561,-928.9425261989375,385.3125
683,2.595291561367792,818.9812081436387,1930.6390653124965,2821.015666183269,1374.8101367280676,-890.3766008707723,189.5625
684,5.275296597358503,337.4272223358746,758.8694504819416,1758.751005192582,548.1483364089081,-999.8815547106403,289.9375
685,3.449031301352621,515.8620455397576,1651.8271766223231,2576.121289314579,1083.8446110810403,-924.2941126922558,228.0
686,4.385876762713746,496.60787732216926,1170.3823411984408,2399.009202999884,833.4951092603051,-1228.6268618014433,184.625
687,5.416901090977508,640.98594234215,749.257985045819,2604.420067517871,695.1219636939845,-1855.1620824720517,916.4375
688,1.0919468320159218,753.6934581247286,1333.1713981415485,1952.33206812156,1043.4324281331385,-619.1606699800116,303.5625
689,3.2941845650676562,933.973088406824,1837.4648085680406,3160.2115688719987,1385.7189484874323,-1322.7467603039581,549.9375
690,1.8182138035697917,253.8626548229814,903.7229977737863,1743.129704419808,578.7928262983838,-839.4067066460216,351.125
691,2.848403558501174,428.72092061644406,1050.0063097340146,1982.7997502364542,739.3636151752294,-932.7934405024396,388.3125
692,2.5745995685427276,256.4900710041202,812.768306244569,1823.2096071903943,534.6291886243446,-1010.4413009458253,424.125
693,2.3563538278367178,317.83132482169503,851.9518805732896,1560.0689001466121,584.8916026974923,-708.1170195733225,178.625
694,5.598049146484876,204.59478442235914,772.1367737802702,1205.2182242958906,488.3657791013147,-433.0814505156204,306.5
695,3.261747324942564,893.108573185115,1597.8632184139103,2560.490363986467,1245.4858957995127,-962.6271455725566,319.4375
696,3.1300717135155116,504.82093057070347,845.321047024295,1706.5673909014586,675.0709887974992,-861.2463438771636,351.25
697,2.8475543841810933,953.2861265821878,1848.923279718015,2852.5207146405783,1401.1047031501014,-1003.5974349225633,583.125
698,1.7144815188467066,239.99254637912296,900.6241783901968,1710.0864512521002,570.3083623846599,-809.4622728619034,259.6875
699,3.849921856956521,410.5806331416072,910.5972993257832,1852.77885978345,660.5889662336951,-942.1815604576667,363.3125
700,2.7530257643412943,708.2114819531964,1398.7932450963142,2521.156088227507,1053.5023635247553,-1122.362843131193,262.4375
701,3.8090519652528414,711.778848400758,1640.7664868579639,2452.156479618307,1176.272667629361,-811.3899927603431,361.125
702,2.769088381612603,159.85550079624628,677.6420658768276,1383.4859731368417,418.7487833365369,-705.8439072600141,906.875
703,1.1036094089804829,467.4225046863717,844.9570963577972,1888.2657592817384,656.1898005220845,-1043.308662923941,352.5
704,2.8372938537941343,380.9215787565433,788.8501081284376,1904.1674174292925,584.8858434424905,-1115.317309300855,419.125
705,2.3859261606521525,225.78341613524563,643.7968979520159,1545.727094952246,434.79015704363076,-901.9301970002301,233.875
706,4.277129507227175,423.04802213498544,1115.9011323053912,1915.1619586061654,769.4745772201884,-799.2608263007742,248.6875
707,4.020930116104669,659.8404484114177,1374.3053926467726,1967.0936759947901,1017.0729205290952,-592.7882833480176,358.4375
708,2.789794709224877,435.5611118512943,562.2867310582278,1521.6550658087958,498.92392145476106,-959.368334750568,437.25
709,2.2867832773169883,182.59992896179963,807.4617092077847,1977.2430622214067,495.03081908479214,-1169.781353013622,377.5
710,2.6472287958666576,576.932579383429,1664.5366742536655,2409.9704443061887,1120.7346268185472,-745.4337700525232,523.5
711,1.9106832606097877,597.9658759605776,1805.0735969186683,2840.631446893115,1201.5197364396229,-1035.5578499744468,341.875
712,2.925063124304233,824.3793842688533,1591.7968607420053,2480.8861877113345,1208.0881225054293,-889.0893269693292,180.25
713,5.547858663509249,720.8952585388489,1536.1488367139852,2603.592451998411,1128.5220476264171,-1067.4436152844257,704.625
714,1.4191681589353493,394.6348807800954,858.0886985795523,1824.1567887662911,626.3617896798239,-966.0680901867388,369.6875
715,2.7049847074371365,298.2004345954631,1023.2898179488884,1466.341463786722,660.7451262721758,-443.0516458378336,341.5625
716,2.9272796427817425,626.6526936172546,1063.7023806588245,2981.9086519705857,845.1775371380395,-1918.2062713117612,325.75
717,3.069820795833545,617.5729759468853,1637.7244969209275,2611.442762349598,1127.6487364339064,-973.7182654286705,223.75
718,4.469286326508312,630.57790072695,1412.6084640258057,2705.3892648038927,1021.5931823763779,-1292.780800778087,183.1875
719,5.4588594571561195,679.6406308048873,1798.3099808018053,2699.0003937862252,1238.9753058033464,-900.6904129844199,817.6875
720,1.2309654314163199,384.4555832661465,750.111069240135,1650.901037991978,567.2833262531408,-900.789968751843,338.9375
721,2.94881209586936,396.91162486918046,703.5225149859862,1666.6808641822463,550.2170699275833,-963.1583491962601,390.6875
722,2.558282790459957,801.6690330767091,1755.5702093745565,2732.911167532882,1278.6196212256327,-977.3409581583253,571.8125
723,1.7558140922884753,496.11470466426226,868.5992925140565,1895.3036435159456,682.3569985891594,-1026.704351001889,964.6875
724,1.0374678082035207,647.4103339711032,1945.3235497282953,3550.696165748407,1296.3669418496993,-1605.3726160201118,185.6875
725,5.385475293279505,533.0490895605418,841.3395095734296,1701.3410354814612,687.1942995669857,-860.0015259080316,264.75
726,3.777163124881005,666.313456720834,1140.8025608842563,3086.0019937789084,903.5580088025451,-1945.199432894652,228.1875
727,4.382000736898276,819.6251962105276,1464.6811062399809,2605.094511789999,1142.1531512252543,-1140.4134055500183,244.625
728,4.088736296865623,699.0558107988427,1806.8585104344663,2607.9729253215155,1252.9571606166546,-801.1144148870492,258.9375
729,3.861892704594505,587.33813670477,1605.1275796920331,2591.49945588872,1096.2328581984016,-986.371876196687,448.6875
730,2.2285152821789014,580.6683943993596,1499.9375367208088,1630.7841386209586,1040.3029655600842,-130.84660190014984,457.0625
731,2.1873907183303753,642.9533449957823,1077.5831709991337,2344.6436126903563,860.268257997458,-1267.0604416912226,298.3125
732,3.352317736892755,762.3165049339178,1739.633205832466,2903.6668048890833,1250.9748553831919,-1164.0335990566173,326.875
733,3.0591825158617163,259.03165881862725,1030.2886557817271,1799.339374217201,644.6601573001772,-769.050718435474,342.8125
734,2.9171361715610526,473.3832997742453,594.1238939489967,2173.1573172998897,533.753596861621,-1579.033423350893,404.0
735,2.475231937738527,411.70357987806887,771.2092155755236,1925.4363247121146,591.4563977267962,-1154.227109136591,388.125
736,2.5831112042883957,591.904621889587,1884.7215455775322,2593.8242607153925,1238.3130837335596,-709.1027151378603,488.5
737,2.047141114774325,809.5200367815188,1907.9626348365111,2786.8101077051583,1358.741335809015,-878.8474728686472,321.625
738,3.109411139522156,805.8366388509149,1933.395489834113,2951.0682228848564,1369.616064342514,-1017.6727330507433,680.4375
739,1.4700782226112936,291.9738400956574,654.1696541334977,1501.9118812486686,473.07174711457753,-847.7422271151709,358.1875
740,2.7913283887215474,738.1957024941302,1681.3343045195377,2398.819417717399,1209.7650035068339,-717.4851131978614,273.875
741,3.651301583296445,283.0661394310883,772.572250451415,1686.8897361556515,527.8191949412517,-914.3174857042364,299.125
742,3.3431909611700426,300.68562730237335,802.2829497800655,1447.2080488664049,551.4842885412194,-644.9250990863394,389.375
743,2.568068765338563,578.3932130727345,1880.134553906316,2571.335990169199,1229.2638834895251,-691.2014362628829,324.4375
744,3.0881079279461097,250.84497242004,864.1059786073012,1915.5575515305031,557.4754755136705,-1051.451572923202,457.4375
745,2.1864181135308556,912.9901853127146,1834.8657838569468,2972.1141148218144,1373.9279845848307,-1137.2483309648676,641.0
746,1.5586154394074718,276.41169881101223,1396.0155939418669,1863.822108790978,836.2136463764396,-467.8065148491112,308.25
747,3.2441031633514275,177.49176013713856,778.2771782943186,1337.8319282449347,477.8844692157286,-559.5547499506162,315.125
748,3.172605454611357,300.7451414575005,835.9714555541991,1543.4582248055365,568.3582985058498,-707.4867692513374,187.6875
749,5.328205330406468,344.1868644127734,893.6623225887155,1708.3682169234867,618.9245935007444,-814.7058943347712,251.6875
750,3.9728978393825782,167.36092386919086,943.8734447721678,1690.5691638927228,555.6171843206794,-746.695719120555,465.3125
751,2.1470069166847194,290.12743816239237,870.4798825862955,2397.249921542154,580.303660374344,-1526.7700389558586,999.875
752,1.0018776301741552,630.0809834095834,1696.2069229395297,2276.971962575282,1163.1439531745566,-580.7650396357521,220.125
753,4.542624822283578,202.23802140435973,749.2021542580306,1754.039540049892,475.7200878311952,-1004.8373857918613,236.75
754,4.223920088530181,364.84001564023055,1063.9393478519737,1692.1315312058125,714.3896817461022,-628.1921833538388,411.375
755,2.4307968205122723,174.34538293603,792.6691438715391,1412.831787507551,483.5072634037845,-620.162643636012,416.75
756,2.3995276263543297,627.8380218821865,1071.5937138091003,2025.4227318925587,849.7158678456434,-953.8290180834583,420.8125
757,2.377425962748817,289.9834590112885,981.0748313552573,1825.1504807328988,635.5291451832729,-844.0756493776415,384.75
758,2.599287279143876,540.2520555660911,1229.511609519422,2268.2062043185133,884.8818325427567,-1038.6945947990912,496.4375
759,2.014339565739372,241.34578800175046,1017.6157447253333,1840.0970417451601,629.4807663635419,-822.4812970198268,588.6875
760,1.6986847163234744,848.5933493911567,1317.8594767082657,2421.191446403152,1083.2264130497113,-1103.3319696948863,351.5625
761,2.844423520237834,622.5643331642937,990.5998445583974,2372.6739503299186,806.5820888613455,-1382.0741057715213,342.75
762,2.917689245352553,695.1340630022504,1220.7656342033792,1806.6933775452492,957.9498486028149,-585.9277433418699,849.375
763,1.1780818445053458,510.4751620043019,1348.6660998658622,2322.113193598598,929.570630935082,-973.447093732736,367.4375
764,2.7210720211530677,485.55071427256195,927.9668989255641,1288.9524244616396,706.7588065990631,-360.98552553607544,405.0
765,2.4701930194146673,500.54028179212037,628.2962809002844,1586.3576029252372,564.4182813462023,-958.0613220249528,318.75
766,3.137434154101428,285.82311815971644,1144.5993404231676,2785.113448212104,715.211229291442,-1640.5141077889361,322.75
767,3.09810894071457,579.2675454286854,1061.4356344394037,2547.3255752251166,820.3515899340446,-1485.889940785713,326.125
768,3.0660370826038585,328.04153166367325,938.8201941096165,1631.3505174748234,633.430862886645,-692.5303233652069,229.1875
769,4.362006189938812,538.2867576942746,1081.43168207017,2195.127325118613,809.8592198822223,-1113.6956430484431,297.8125
770,3.357507369406028,384.03592498857955,1028.3362271722597,2043.9070606700825,706.1860760804196,-1015.5708334978228,316.125
771,3.1639186965838566,239.46179943024413,1055.8238050172984,1520.7947356842344,647.6428022237712,-464.97093066693606,390.1875
772,2.563694697479405,715.7998852429976,1773.9182674265433,2483.2899637065593,1244.8590763347704,-709.3716962800161,284.75
773,3.512022328186038,256.5472648531293,953.1487016497696,1513.390434881413,604.8479832514495,-560.2417332316435,308.4375
